ef0,f0,ef1,f1,ef2,f2,ef4,f4,ef8,f8
-76.99387111682627,961.0000000000064,-76.99387111682627,892.8182053333676,-76.99387111682627,948.1170029293623,-76.99387111682627,954.9961656704565,-76.99387111682627,959.217381317611
-76.99347111682627,960.9998769920122,-76.99347111682627,892.8645194691233,-76.99347111682627,948.1191566033975,-76.99347111682627,954.9965061357226,-76.99347111682627,959.2169742893559
-76.99307111682627,960.9995079681064,-76.99307111682627,892.9106080175409,-76.99307111682627,948.1210676259047,-76.99307111682627,954.996602041789,-76.99307111682627,959.2163216002085
-76.99267111682627,960.9988929285158,-76.99267111682627,892.9564709504937,-76.99267111682627,948.1227359956947,-76.99267111682627,954.9964533885737,-76.99267111682627,959.2154232505496
-76.99227111682627,960.9980318736175,-76.99227111682627,893.0021082399938,-76.99227111682627,948.1241617117287,-76.99227111682627,954.996060176143,-76.99227111682627,959.2142792409102
-76.99187111682627,960.9969248039404,-76.99187111682627,893.0475198581892,-76.99187111682627,948.1253447731141,-76.99187111682627,954.9954224047165,-76.99187111682627,959.2128895719757
-76.99147111682628,960.9955717201641,-76.99147111682628,893.0927057773666,-76.99147111682628,948.1262851791109,-76.99147111682628,954.9945400746598,-76.99147111682628,959.2112542445778
-76.99107111682628,960.9939726231195,-76.99107111682628,893.1376659699488,-76.99107111682628,948.1269829291243,-76.99107111682628,954.9934131864921,-76.99107111682628,959.2093732597024
-76.99067111682628,960.9921275137893,-76.99067111682628,893.1824004084967,-76.99067111682628,948.1274380227114,-76.99067111682628,954.9920417408817,-76.99067111682628,959.207246618484
-76.99027111682628,960.9900363933051,-76.99027111682628,893.2269090657094,-76.99027111682628,948.1276504595772,-76.99027111682628,954.9904257386459,-76.99027111682628,959.2048743222101
-76.98987111682628,960.9876992629523,-76.98987111682628,893.2711919144219,-76.98987111682628,948.127620239575,-76.98987111682628,954.9885651807557,-76.98987111682628,959.2022563723174
-76.98947111682628,960.985116124167,-76.98947111682628,893.3152489276081,-76.98947111682628,948.1273473627078,-76.98947111682628,954.9864600683279,-76.98947111682628,959.1993927703941
-76.98907111682627,960.9822869785326,-76.98907111682627,893.3590800783794,-76.98907111682627,948.1268318291276,-76.98907111682627,954.9841104026328,-76.98907111682627,959.19628351818
-76.98867111682627,960.9792118277888,-76.98867111682627,893.4026853399841,-76.98867111682627,948.1260736391355,-76.98867111682627,954.9815161850893,-76.98867111682627,959.1929286175655
-76.98827111682627,960.9758906738224,-76.98827111682627,893.4460646858073,-76.98827111682627,948.1250727931813,-76.98827111682627,954.9786774172672,-76.98827111682627,959.1893280705905
-76.98787111682627,960.9723235186748,-76.98787111682627,893.489218089374,-76.98787111682627,948.1238292918638,-76.98787111682627,954.9755941008867,-76.98787111682627,959.1854818794475
-76.98747111682627,960.9685103645348,-76.98747111682627,893.5321455243455,-76.98747111682627,948.1223431359307,-76.98747111682627,954.9722662378166,-76.98747111682627,959.1813900464796
-76.98707111682627,960.9644512137437,-76.98707111682627,893.57484696452,-76.98707111682627,948.1206143262781,-76.98707111682627,954.9686938300783,-76.98707111682627,959.1770525741794
-76.98667111682627,960.9601460687957,-76.98667111682627,893.6173223838343,-76.98667111682627,948.1186428639536,-76.98667111682627,954.9648768798406,-76.98667111682627,959.1724694651909
-76.98627111682627,960.9555949323337,-76.98627111682627,893.6595717563632,-76.98627111682627,948.1164287501506,-76.98627111682627,954.9608153894261,-76.98627111682627,959.1676407223121
-76.98587111682627,960.9507978071523,-76.98587111682627,893.701595056319,-76.98587111682627,948.113971986212,-76.98587111682627,954.9565093613044,-76.98587111682627,959.1625663484874
-76.98547111682628,960.9457546961967,-76.98547111682628,893.7433922580515,-76.98547111682628,948.1112725736325,-76.98547111682628,954.9519587980968,-76.98547111682628,959.1572463468134
-76.98507111682628,960.9404656025646,-76.98507111682628,893.7849633360471,-76.98507111682628,948.1083305140521,-76.98507111682628,954.9471637025733,-76.98507111682628,959.1516807205409
-76.98467111682628,960.934930529504,-76.98467111682628,893.8263082649323,-76.98467111682628,948.1051458092627,-76.98467111682628,954.9421240776576,-76.98467111682628,959.1458694730651
-76.98427111682628,960.9291494804136,-76.98427111682628,893.8674270194703,-76.98427111682628,948.101718461203,-76.98427111682628,954.9368399264191,-76.98427111682628,959.1398126079381
-76.98387111682628,960.9231224588426,-76.98387111682628,893.9083195745612,-76.98387111682628,948.0980484719618,-76.98387111682628,954.9313112520804,-76.98387111682628,959.13351012886
-76.98347111682628,960.9168494684931,-76.98347111682628,893.948985905245,-76.98347111682628,948.0941358437766,-76.98347111682628,954.9255380580137,-76.98347111682628,959.1269620396827
-76.98307111682627,960.9103305132169,-76.98307111682627,893.9894259866978,-76.98307111682627,948.0899805790336,-76.98307111682627,954.9195203477404,-76.98307111682627,959.1201683444082
-76.98267111682627,960.9035655970164,-76.98267111682627,894.0296397942337,-76.98267111682627,948.0855826802695,-76.98267111682627,954.9132581249329,-76.98267111682627,959.1131290471889
-76.98227111682627,960.8965547240464,-76.98227111682627,894.0696273033058,-76.98227111682627,948.0809421501662,-76.98227111682627,954.906751393415,-76.98227111682627,959.1058441523309
-76.98187111682627,960.8892978986114,-76.98187111682627,894.1093884895045,-76.98187111682627,948.076058991559,-76.98187111682627,954.9000001571577,-76.98187111682627,959.0983136642868
-76.98147111682627,960.8817951251677,-76.98147111682627,894.148923328558,-76.98147111682627,948.0709332074305,-76.98147111682627,954.8930044202842,-76.98147111682627,959.0905375876639
-76.98107111682627,960.8740464083226,-76.98107111682627,894.1882317963317,-76.98107111682627,948.0655648009109,-76.98107111682627,954.8857641870678,-76.98107111682627,959.082515927218
-76.98067111682627,960.866051752835,-76.98067111682627,894.2273138688316,-76.98067111682627,948.0599537752813,-76.98067111682627,954.8782794619319,-76.98067111682627,959.0742486878585
-76.98027111682627,960.8578111636134,-76.98027111682627,894.2661695221991,-76.98027111682627,948.0541001339702,-76.98027111682627,954.8705502494487,-76.98027111682627,959.0657358746403
-76.97987111682627,960.8493246457176,-76.97987111682627,894.3047987327147,-76.97987111682627,948.0480038805553,-76.97987111682627,954.862576554343,-76.97987111682627,959.0569774927749
-76.97947111682628,960.8405922043589,-76.97947111682628,894.3432014767961,-76.97947111682628,948.0416650187649,-76.97947111682628,954.8543583814873,-76.97947111682628,959.0479735476221
-76.97907111682628,960.8316138449004,-76.97907111682628,894.3813777309994,-76.97907111682628,948.0350835524741,-76.97907111682628,954.8458957359065,-76.97907111682628,959.038724044692
-76.97867111682628,960.8223895728541,-76.97867111682628,894.4193274720218,-76.97867111682628,948.028259485708,-76.97867111682628,954.8371886227724,-76.97867111682628,959.0292289896471
-76.97827111682628,960.8129193938846,-76.97827111682628,894.4570506766923,-76.97827111682628,948.0211928226405,-76.97827111682628,954.8282370474114,-76.97827111682628,959.0194883882988
-76.97787111682628,960.8032033138071,-76.97787111682628,894.494547321983,-76.97787111682628,948.0138835675951,-76.97787111682628,954.8190410152968,-76.97787111682628,959.0095022466102
-76.97747111682628,960.7932413385876,-76.97747111682628,894.5318173850037,-76.97747111682628,948.0063317250417,-76.97747111682628,954.8096005320525,-76.97747111682628,958.9992705706954
-76.97707111682628,960.783033474344,-76.97707111682628,894.5688608430005,-76.97707111682628,947.9985372996027,-76.97707111682628,954.7999156034532,-76.97707111682628,958.9887933668202
-76.97667111682627,960.7725797273432,-76.97667111682627,894.605677673359,-76.97667111682627,947.9905002960469,-76.97667111682627,954.7899862354233,-76.97667111682627,958.9780706413994
-76.97627111682627,960.7618801040047,-76.97627111682627,894.6422678536014,-76.97627111682627,947.9822207192925,-76.97627111682627,954.7798124340385,-76.97627111682627,958.9671024009997
-76.97587111682627,960.7509346108983,-76.97587111682627,894.6786313613902,-76.97587111682627,947.9736985744079,-76.97587111682627,954.7693942055217,-76.97587111682627,958.9558886523381
-76.97547111682627,960.7397432547466,-76.97547111682627,894.7147681745256,-76.97547111682627,947.9649338666078,-76.97547111682627,954.7587315562489,-76.97547111682627,958.9444294022817
-76.97507111682627,960.7283060424187,-76.97507111682627,894.7506782709443,-76.97507111682627,947.9559266012595,-76.97507111682627,954.7478244927456,-76.97507111682627,958.9327246578506
-76.97467111682627,960.7166229809391,-76.97467111682627,894.7863616287235,-76.97467111682627,947.9466767838745,-76.97467111682627,954.7366730216853,-76.97467111682627,958.9207744262144
-76.97427111682627,960.7046940774821,-76.97427111682627,894.8218182260775,-76.97427111682627,947.9371844201183,-76.97427111682627,954.7252771498945,-76.97427111682627,958.9085787146921
-76.97387111682627,960.6925193393703,-76.97387111682627,894.8570480413601,-76.97387111682627,947.9274495158022,-76.97387111682627,954.7136368843492,-76.97387111682627,958.8961375307553
-76.97347111682627,960.6800987740816,-76.97347111682627,894.8920510530609,-76.97347111682627,947.9174720768846,-76.97347111682627,954.7017522321728,-76.97347111682627,958.8834508820258
-76.97307111682628,960.6674323892408,-76.97307111682628,894.9268272398106,-76.97307111682628,947.9072521094782,-76.97307111682628,954.6896232006411,-76.97307111682628,958.8705187762764
-76.97267111682628,960.6545201926267,-76.97267111682628,894.9613765803764,-76.97267111682628,947.8967896198391,-76.97267111682628,954.67724979718,-76.97267111682628,958.8573412214289
-76.97227111682628,960.6413621921672,-76.97227111682628,894.9956990536652,-76.97227111682628,947.8860846143762,-76.97227111682628,954.6646320293653,-76.97227111682628,958.8439182255598
-76.97187111682628,960.6279583959409,-76.97187111682628,895.0297946387211,-76.97187111682628,947.8751370996459,-76.97187111682628,954.6517699049231,-76.97187111682628,958.8302497968906
-76.97147111682628,960.6143088121793,-76.97147111682628,895.0636633147267,-76.97147111682628,947.8639470823513,-76.97147111682628,954.6386634317274,-76.97147111682628,958.8163359437997
-76.97107111682628,960.600413449262,-76.97107111682628,895.0973050610048,-76.97107111682628,947.8525145693486,-76.97107111682628,954.6253126178049,-76.97107111682628,958.802176674811
-76.97067111682627,960.5862723157215,-76.97067111682627,895.130719857014,-76.97067111682627,947.8408395676394,-76.97067111682627,954.6117174713312,-76.97067111682627,958.787771998602
-76.97027111682627,960.5718854202412,-76.97027111682627,895.1639076823541,-76.97027111682627,947.8289220843762,-76.97027111682627,954.5978780006317,-76.97027111682627,958.7731219240002
-76.96987111682627,960.5572527716545,-76.96987111682627,895.1968685167602,-76.96987111682627,947.8167621268585,-76.96987111682627,954.583794214183,-76.96987111682627,958.7582264599854
-76.96947111682627,960.5423743789447,-76.96947111682627,895.2296023401091,-76.96947111682627,947.8043597025357,-76.96947111682627,954.5694661206105,-76.96947111682627,958.7430856156834
-76.96907111682627,960.5272502512486,-76.96907111682627,895.2621091324133,-76.96907111682627,947.791714819006,-76.96907111682627,954.55489372869,-76.96907111682627,958.7276994003763
-76.96867111682627,960.5118803978519,-76.96867111682627,895.2943888738268,-76.96867111682627,947.7788274840163,-76.96867111682627,954.540077047346,-76.96867111682627,958.7120678234922
-76.96827111682627,960.4962648281912,-76.96827111682627,895.3264415446391,-76.96827111682627,947.7656977054631,-76.96827111682627,954.5250160856571,-76.96827111682627,958.696190894613
-76.96787111682627,960.4804035518554,-76.96787111682627,895.3582671252801,-76.96787111682627,947.7523254913897,-76.96787111682627,954.5097108528455,-76.96787111682627,958.6800686234706
-76.96747111682627,960.4642965785827,-76.96747111682627,895.3898655963177,-76.96747111682627,947.73871084999,-76.96747111682627,954.4941613582904,-76.96747111682627,958.6637010199474
-76.96707111682628,960.4479439182618,-76.96707111682628,895.4212369384586,-76.96707111682628,947.7248537896066,-76.96707111682628,954.4783676115155,-76.96707111682628,958.6470880940749
-76.96667111682628,960.4313455809338,-76.96667111682628,895.4523811325479,-76.96667111682628,947.7107543187302,-76.96667111682628,954.4623296221978,-76.96667111682628,958.6302298560367
-76.96627111682628,960.4145015767904,-76.96627111682628,895.4832981595706,-76.96627111682628,947.6964124459995,-76.96627111682628,954.4460474001606,-76.96627111682628,958.6131263161678
-76.96587111682628,960.3974119161729,-76.96587111682628,895.5139880006466,-76.96587111682628,947.6818281802049,-76.96587111682628,954.4295209553819,-76.96587111682628,958.5957774849518
-76.96547111682628,960.3800766095729,-76.96547111682628,895.5444506370395,-76.96547111682628,947.667001530281,-76.96547111682628,954.4127502979868,-76.96547111682628,958.5781833730244
-76.96507111682628,960.3624956676358,-76.96507111682628,895.5746860501476,-76.96507111682628,947.6519325053159,-76.96507111682628,954.3957354382494,-76.96507111682628,958.5603439911714
-76.96467111682628,960.3446691011541,-76.96467111682628,895.6046942215087,-76.96467111682628,947.6366211145435,-76.96467111682628,954.3784763865962,-76.96467111682628,958.5422593503298
-76.96427111682627,960.3265969210738,-76.96427111682627,895.6344751328025,-76.96427111682627,947.6210673673475,-76.96427111682627,954.3609731536019,-76.96427111682627,958.5239294615848
-76.96387111682627,960.3082791384896,-76.96387111682627,895.6640287658419,-76.96387111682627,947.6052712732597,-76.96387111682627,954.3432257499933,-76.96387111682627,958.5053543361752
-76.96347111682627,960.2897157646489,-76.96347111682627,895.693355102584,-76.96347111682627,947.5892328419609,-76.96347111682627,954.3252341866431,-76.96347111682627,958.4865339854894
-76.96307111682627,960.270906810948,-76.96307111682627,895.722454125121,-76.96307111682627,947.5729520832821,-76.96307111682627,954.3069984745784,-76.96307111682627,958.4674684210651
-76.96267111682627,960.2518522889366,-76.96267111682627,895.7513258156839,-76.96267111682627,947.5564290071995,-76.96267111682627,954.2885186249732,-76.96267111682627,958.4481576545923
-76.96227111682627,960.2325522103108,-76.96227111682627,895.779970156646,-76.96227111682627,947.5396636238423,-76.96227111682627,954.2697946491511,-76.96227111682627,958.4286016979098
-76.96187111682627,960.2130065869214,-76.96187111682627,895.8083871305145,-76.96187111682627,947.5226559434846,-76.96187111682627,954.2508265585883,-76.96187111682627,958.408800563008
-76.96147111682627,960.1932154307683,-76.96147111682627,895.8365767199391,-76.96147111682627,947.505405976552,-76.96147111682627,954.2316143649092,-76.96147111682627,958.3887542620289
-76.96107111682628,960.1731787540009,-76.96107111682628,895.8645389077062,-76.96107111682628,947.4879137336166,-76.96107111682628,954.212158079887,-76.96107111682628,958.3684628072618
-76.96067111682628,960.1528965689213,-76.96067111682628,895.8922736767429,-76.96067111682628,947.4701792254006,-76.96067111682628,954.1924577154463,-76.96067111682628,958.3479262111496
-76.96027111682628,960.132368887982,-76.96027111682628,895.9197810101134,-76.96027111682628,947.4522024627737,-76.96027111682628,954.1725132836616,-76.96027111682628,958.3271444862839
-76.95987111682628,960.1115957237848,-76.95987111682628,895.9470608910218,-76.95987111682628,947.4339834567563,-76.95987111682628,954.1523247967561,-76.95987111682628,958.3061176454071
-76.95947111682628,960.0905770890837,-76.95947111682628,895.9741133028098,-76.95947111682628,947.4155222185152,-76.95947111682628,954.1318922671031,-76.95947111682628,958.2848457014137
-76.95907111682628,960.0693129967808,-76.95907111682628,896.0009382289596,-76.95907111682628,947.3968187593674,-76.95907111682628,954.1112157072268,-76.95907111682628,958.2633286673461
-76.95867111682628,960.0478034599327,-76.95867111682628,896.0275356530917,-76.95867111682628,947.377873090777,-76.95867111682628,954.0902951297992,-76.95867111682628,958.2415665563982
-76.95827111682627,960.026048491744,-76.95827111682627,896.0539055589653,-76.95827111682627,947.3586852243577,-76.95827111682627,954.0691305476446,-76.95827111682627,958.2195593819149
-76.95787111682627,960.0040481055697,-76.95787111682627,896.0800479304784,-76.95787111682627,947.3392551718717,-76.95787111682627,954.0477219737342,-76.95787111682627,958.1973071573905
-76.95747111682627,959.9818023149161,-76.95747111682627,896.1059627516687,-76.95747111682627,947.3195829452306,-76.95747111682627,954.0260694211914,-76.95747111682627,958.1748098964699
-76.95707111682627,959.9593111334398,-76.95707111682627,896.1316500067109,-76.95707111682627,947.2996685564935,-76.95707111682627,954.0041729032874,-76.95707111682627,958.152067612949
-76.95667111682627,959.9365745749495,-76.95667111682627,896.1571096799214,-76.95667111682627,947.279512017867,-76.95667111682627,953.9820324334455,-76.95667111682627,958.1290803207748
-76.95627111682627,959.9135926534018,-76.95627111682627,896.1823417557538,-76.95627111682627,947.2591133417089,-76.95627111682627,953.9596480252364,-76.95627111682627,958.1058480340431
-76.95587111682627,959.8903653829051,-76.95587111682627,896.2073462188007,-76.95587111682627,947.2384725405235,-76.95587111682627,953.9370196923809,-76.95587111682627,958.0823707669996
-76.95547111682627,959.8668927777202,-76.95547111682627,896.2321230537948,-76.95547111682627,947.2175896269653,-76.95547111682627,953.9141474487503,-76.95547111682627,958.0586485340422
-76.95507111682628,959.8431748522539,-76.95507111682628,896.2566722456065,-76.95507111682628,947.1964646138356,-76.95507111682628,953.8910313083665,-76.95507111682628,958.0346813497182
-76.95467111682628,959.819211621068,-76.95467111682628,896.2809937792462,-76.95467111682628,947.175097514085,-76.95467111682628,953.867671285399,-76.95467111682628,958.0104692287247
-76.95427111682628,959.7950030988728,-76.95427111682628,896.3050876398628,-76.95427111682628,947.1534883408121,-76.95427111682628,953.8440673941666,-76.95427111682628,957.9860121859112
-76.95387111682628,959.770549300529,-76.95387111682628,896.3289538127456,-76.95387111682628,947.1316371072667,-76.95387111682628,953.8202196491404,-76.95387111682628,957.9613102362744
-76.95347111682628,959.7458502410483,-76.95347111682628,896.3525922833188,-76.95347111682628,947.1095438268424,-76.95347111682628,953.7961280649395,-76.95347111682628,957.9363633949636
-76.95307111682628,959.7209059355914,-76.95307111682628,896.3760030371515,-76.95307111682628,947.0872085130851,-76.95307111682628,953.771792656332,-76.95307111682628,957.9111716772774
-76.95267111682628,959.6957163994739,-76.95267111682628,896.3991860599483,-76.95267111682628,947.0646311796881,-76.95267111682628,953.7472134382374,-76.95267111682628,957.8857350986646
-76.95227111682627,959.6702816481533,-76.95227111682627,896.4221413375531,-76.95227111682627,947.0418118404923,-76.95227111682627,953.722390425724,-76.95227111682627,957.8600536747253
-76.95187111682627,959.6446016972474,-76.95187111682627,896.4448688559486,-76.95187111682627,947.0187505094876,-76.95187111682627,953.697323634008,-76.95187111682627,957.834127421209
-76.95147111682627,959.6186765625182,-76.95147111682627,896.4673686012601,-76.95147111682627,946.9954472008129,-76.95147111682627,953.6720130784582,-76.95147111682627,957.807956354015
-76.95107111682627,959.5925062598794,-76.95107111682627,896.4896405597473,-76.95107111682627,946.971901928754,-76.95107111682627,953.6464587745905,-76.95107111682627,957.7815404891932
-76.95067111682627,959.566090805395,-76.95067111682627,896.5116847178114,-76.95067111682627,946.948114707748,-76.95067111682627,953.6206607380718,-76.95067111682627,957.7548798429448
-76.95027111682627,959.5394302152806,-76.95027111682627,896.5335010619931,-76.95027111682627,946.9240855523767,-76.95027111682627,953.594618984718,-76.95027111682627,957.7279744316186
-76.94987111682627,959.512524505901,-76.94987111682627,896.5550895789701,-76.94987111682627,946.8998144773733,-76.94987111682627,953.5683335304951,-76.94987111682627,957.7008242717175
-76.94947111682627,959.4853736937714,-76.94947111682627,896.576450255563,-76.94947111682627,946.8753014976171,-76.94947111682627,953.5418043915167,-76.94947111682627,957.6734293798902
-76.94907111682627,959.4579777955576,-76.94907111682627,896.5975830787282,-76.94907111682627,946.8505466281376,-76.94907111682627,953.5150315840482,-76.94907111682627,957.6457897729373
-76.94867111682628,959.4303368280757,-76.94867111682628,896.6184880355631,-76.94867111682628,946.8255498841125,-76.94867111682628,953.4880151245038,-76.94867111682628,957.617905467811
-76.94827111682628,959.4024508082924,-76.94827111682628,896.6391651133017,-76.94827111682628,946.800311280865,-76.94827111682628,953.4607550294462,-76.94827111682628,957.5897764816125
-76.94787111682628,959.3743197533233,-76.94787111682628,896.6596142993217,-76.94787111682628,946.7748308338719,-76.94787111682628,953.4332513155886,-76.94787111682628,957.5614028315922
-76.94747111682628,959.3459436804358,-76.94747111682628,896.6798355811359,-76.94747111682628,946.7491085587529,-76.94747111682628,953.405503999793,-76.94747111682628,957.532784535152
-76.94707111682628,959.3173226070468,-76.94707111682628,896.6998289463997,-76.94707111682628,946.7231444712794,-76.94707111682628,953.3775130990721,-76.94707111682628,957.5039216098423
-76.94667111682628,959.2884565507246,-76.94667111682628,896.7195943829038,-76.94667111682628,946.6969385873699,-76.94667111682628,953.3492786305869,-76.94667111682628,957.4748140733653
-76.94627111682627,959.259345529186,-76.94627111682627,896.7391318785822,-76.94627111682627,946.6704909230909,-76.94627111682627,953.3208006116453,-76.94627111682627,957.4454619435721
-76.94587111682627,959.2299895602989,-76.94587111682627,896.7584414215056,-76.94587111682627,946.6438014946581,-76.94587111682627,953.2920790597115,-76.94587111682627,957.4158652384641
-76.94547111682627,959.2003886620811,-76.94547111682627,896.7775229998849,-76.94547111682627,946.6168703184353,-76.94547111682627,953.263113992392,-76.94547111682627,957.3860239761942
-76.94507111682627,959.1705428527009,-76.94507111682627,896.7963766020694,-76.94507111682627,946.5896974109329,-76.94507111682627,953.233905427447,-76.94507111682627,957.3559381750609
-76.94467111682627,959.1404521504775,-76.94467111682627,896.8150022165491,-76.94467111682627,946.5622827888121,-76.94467111682627,953.2044533827834,-76.94467111682627,957.3256078535178
-76.94427111682627,959.1101165738772,-76.94427111682627,896.8333998319526,-76.94427111682627,946.5346264688803,-76.94427111682627,953.1747578764591,-76.94427111682627,957.2950330301668
-76.94387111682627,959.0795361415205,-76.94387111682627,896.8515694370478,-76.94387111682627,946.5067284680935,-76.94387111682627,953.1448189266808,-76.94387111682627,957.2642137237573
-76.94347111682627,959.0487108721759,-76.94347111682627,896.8695110207414,-76.94347111682627,946.4785888035568,-76.94347111682627,953.1146365518044,-76.94347111682627,957.2331499531929
-76.94307111682627,959.0176407847616,-76.94307111682627,896.8872245720801,-76.94307111682627,946.4502074925224,-76.94307111682627,953.0842107703352,-76.94307111682627,957.2018417375222
-76.94267111682628,958.9863258983477,-76.94267111682628,896.9047100802507,-76.94267111682628,946.4215845523913,-76.94267111682628,953.0535416009274,-76.94267111682628,957.1702890959476
-76.94227111682628,958.9547662321521,-76.94227111682628,896.9219675345779,-76.94227111682628,946.3927200007124,-76.94227111682628,953.0226290623846,-76.94227111682628,957.1384920478212
-76.94187111682628,958.9229618055443,-76.94187111682628,896.9389969245268,-76.94187111682628,946.3636138551834,-76.94187111682628,952.9914731736609,-76.94187111682628,957.1064506126424
-76.94147111682628,958.8909126380439,-76.94147111682628,896.9557982396998,-76.94147111682628,946.3342661336484,-76.94147111682628,952.9600739538585,-76.94147111682628,957.0741648100621
-76.94107111682628,958.8586187493187,-76.94107111682628,896.9723714698414,-76.94107111682628,946.3046768541,-76.94107111682628,952.9284314222278,-76.94107111682628,957.0416346598818
-76.94067111682628,958.8260801591885,-76.94067111682628,896.9887166048344,-76.94067111682628,946.2748460346817,-76.94067111682628,952.8965455981695,-76.94067111682628,957.0088601820509
-76.94027111682627,958.793296887623,-76.94027111682627,897.0048336347014,-76.94027111682627,946.244773693681,-76.94027111682627,952.8644165012347,-76.94027111682627,956.9758413966704
-76.93987111682627,958.7602689547413,-76.93987111682627,897.0207225496034,-76.93987111682627,946.2144598495357,-76.93987111682627,952.8320441511211,-76.93987111682627,956.9425783239897
-76.93947111682627,958.726996380811,-76.93947111682627,897.0363833398407,-76.93947111682627,946.1839045208317,-76.93947111682627,952.7994285676776,-76.93947111682627,956.9090709844087
-76.93907111682627,958.6934791862523,-76.93907111682627,897.051815995855,-76.93907111682627,946.1531077263029,-76.93907111682627,952.766569770901,-76.93907111682627,956.8753193984771
-76.93867111682627,958.6597173916349,-76.93867111682627,897.0670205082258,-76.93867111682627,946.1220694848292,-76.93867111682627,952.7334677809378,-76.93867111682627,956.8413235868944
-76.93827111682627,958.6257110176765,-76.93827111682627,897.0819968676708,-76.93827111682627,946.0907898154412,-76.93827111682627,952.7001226180831,-76.93827111682627,956.8070835705096
-76.93787111682627,958.5914600852457,-76.93787111682627,897.0967450650506,-76.93787111682627,946.0592687373164,-76.93787111682627,952.6665343027828,-76.93787111682627,956.77259937032
-76.93747111682627,958.556964615362,-76.93747111682627,897.1112650913622,-76.93747111682627,946.0275062697793,-76.93747111682627,952.6327028556287,-76.93747111682627,956.7378710074765
-76.93707111682627,958.5222246291939,-76.93707111682627,897.1255569377439,-76.93707111682627,945.9955024323041,-76.93707111682627,952.5986282973645,-76.93707111682627,956.7028985032756
-76.93667111682628,958.4872401480582,-76.93667111682628,897.1396205954718,-76.93667111682628,945.9632572445119,-76.93667111682628,952.5643106488822,-76.93667111682628,956.6676818791653
-76.93627111682628,958.4520111934253,-76.93627111682628,897.1534560559631,-76.93627111682628,945.9307707261712,-76.93627111682628,952.5297499312211,-76.93627111682628,956.6322211567417
-76.93587111682628,958.4165377869109,-76.93587111682628,897.1670633107738,-76.93587111682628,945.8980428971994,-76.93587111682628,952.4949461655722,-76.93587111682628,956.5965163577551
-76.93547111682628,958.3808199502847,-76.93547111682628,897.1804423515994,-76.93547111682628,945.8650737776615,-76.93547111682628,952.4598993732736,-76.93547111682628,956.5605675040988
-76.93507111682628,958.3448577054629,-76.93507111682628,897.1935931702748,-76.93507111682628,945.8318633877703,-76.93507111682628,952.4246095758134,-76.93507111682628,956.524374617821
-76.93467111682628,958.308651074513,-76.93467111682628,897.2065157587743,-76.93467111682628,945.7984117478866,-76.93467111682628,952.3890767948267,-76.93467111682628,956.4879377211157
-76.93427111682627,958.2722000796526,-76.93427111682627,897.2192101092114,-76.93427111682627,945.7647188785182,-76.93427111682627,952.3533010521014,-76.93427111682627,956.4512568363302
-76.93387111682627,958.2355047432484,-76.93387111682627,897.2316762138407,-76.93387111682627,945.7307848003214,-76.93387111682627,952.3172823695693,-76.93387111682627,956.4143319859577
-76.93347111682627,958.1985650878153,-76.93347111682627,897.2439140650545,-76.93347111682627,945.6966095341011,-76.93347111682627,952.2810207693154,-76.93347111682627,956.3771631926428
-76.93307111682627,958.161381136022,-76.93307111682627,897.2559236553853,-76.93307111682627,945.6621931008085,-76.93307111682627,952.244516273571,-76.93307111682627,956.3397504791807
-76.93267111682627,958.1239529106822,-76.93267111682627,897.2677049775054,-76.93267111682627,945.6275355215429,-76.93267111682627,952.2077689047171,-76.93267111682627,956.3020938685122
-76.93227111682627,958.086280434762,-76.93227111682627,897.2792580242256,-76.93227111682627,945.592636817552,-76.93227111682627,952.1707786852845,-76.93227111682627,956.2641933837323
-76.93187111682627,958.048363731376,-76.93187111682627,897.2905827884975,-76.93187111682627,945.5574970102305,-76.93187111682627,952.1335456379505,-76.93187111682627,956.2260490480828
-76.93147111682627,958.0102028237893,-76.93147111682627,897.3016792634124,-76.93147111682627,945.5221161211214,-76.93147111682627,952.0960697855434,-76.93147111682627,956.1876608849539
-76.93107111682627,957.9717977354154,-76.93107111682627,897.3125474422,-76.93107111682627,945.4864941719153,-76.93107111682627,952.0583511510395,-76.93107111682627,956.1490289178885
-76.93067111682628,957.9331484898198,-76.93067111682628,897.3231873182294,-76.93067111682628,945.4506311844492,-76.93067111682628,952.0203897575627,-76.93067111682628,956.1101531705757
-76.93027111682628,957.894255110714,-76.93027111682628,897.3335988850112,-76.93027111682628,945.4145271807106,-76.93027111682628,951.9821856283874,-76.93027111682628,956.0710336668553
-76.92987111682628,957.8551176219615,-76.92987111682628,897.3437821361933,-76.92987111682628,945.3781821828303,-76.92987111682628,951.9437387869364,-76.92987111682628,956.0316704307173
-76.92947111682628,957.815736047575,-76.92947111682628,897.3537370655644,-76.92947111682628,945.3415962130922,-76.92947111682628,951.9050492567795,-76.92947111682628,955.9920634863001
-76.92907111682628,957.7761104117156,-76.92907111682628,897.3634636670538,-76.92907111682628,945.304769293923,-76.92907111682628,951.8661170616384,-76.92907111682628,955.9522128578893
-76.92867111682628,957.7362407386948,-76.92867111682628,897.3729619347272,-76.92867111682628,945.2677014478993,-76.92867111682628,951.8269422253798,-76.92867111682628,955.9121185699237
-76.92827111682628,957.6961270529741,-76.92827111682628,897.3822318627919,-76.92827111682628,945.2303926977443,-76.92827111682628,951.7875247720224,-76.92827111682628,955.8717806469899
